Quest Name,Objective,Steps,Min Level,Max Level,First Step Position
Dorms 3 Story Bathroom Camping Floor 2,"Dorms 3 Story Bathroom Camping Floor 2: Objective #1",4,0,99,"(174.42, 2.90, 168.89)"
Dorms 2 Story Bathroom Camping Floor 1,"Dorms 2 Story Bathroom Camping Floor 1: Objective #1",4,0,99,"(234.17, -0.08, 150.71)"
Dorms 3 Story Roof Sniping,"Dorms 3 Story Roof Sniping: Objective #1",2,0,99,"(190.59, 5.97, 170.46)"
New Gas Sniping,"New Gas Sniping: Objective #1",2,0,99,"(476.32, 9.55, 66.97)"
Crackhouse Area Sniping,"Crackhouse Area Sniping: Objective #1",2,0,99,"(71.15, 1.12, -129.20)"
Fortress Sniping,"Fortress Sniping: Objective #1",2,0,99,"(198.77, 7.77, -99.73)"
Fortress Sniping,"Fortress Sniping: Objective #2",2,0,99,"(192.25, 7.81, -101.74)"
Fortress Sniping,"Fortress Sniping: Objective #3",2,0,99,"(189.83, 7.77, -109.90)"
Fortress Sniping,"Fortress Sniping: Objective #4",2,0,99,"(194.22, 7.77, -132.40)"
Fortress Sniping,"Fortress Sniping: Objective #5",2,0,99,"(217.27, 7.77, -143.66)"
Fortress Sniping,"Fortress Sniping: Objective #6",2,0,99,"(213.93, 7.77, -131.10)"
Fortress Sniping,"Fortress Sniping: Objective #7",2,0,99,"(210.39, 7.77, -112.12)"
Old Gas Sniping,"Old Gas Sniping: Objective #1",2,0,99,"(358.02, 4.14, -125.60)"
Container Building Ambush,"Container Building Ambush: Objective #1",2,0,99,"(511.06, 5.84, -55.22)"
Checkpoint Sniping,"Checkpoint Sniping: Objective #1",2,0,99,"(512.98, 9.23, 60.37)"
Big Red Camping,"Big Red Camping: Objective #1",2,0,99,"(-217.62, 1.12, -132.53)"
Big Red Camping,"Big Red Camping: Objective #2",4,0,99,"(-203.52, 7.07, -106.48)"
Bridge Sniping,"Bridge Sniping: Objective #1",2,0,99,"(-38.80, 0.42, -5.24)"
Bridge Sniping,"Bridge Sniping: Objective #2",2,0,99,"(-67.06, 0.42, 13.57)"
OLI Logistics Trunk,"OLI Logistics Trunk: Objective #1",1,1,99,"(343.45, 1.12, -10.06)"
Giving Trunk,"Giving Trunk: Objective #1",1,1,99,"(-259.40, 0.83, -75.15)"
Warehouse 17,"Warehouse 17: Objective #1",1,1,99,"(68.53, 1.17, -59.71)"
Warehouse 17,"Warehouse 17: Objective #2",1,1,99,"(64.22, 1.17, -65.64)"
Warehouse 17,"Warehouse 17: Objective #3",1,1,99,"(70.58, 1.18, -66.65)"
Warehouse 17,"Warehouse 17: Objective #4",1,1,99,"(47.00, 1.17, -63.39)"
Warehouse 17,"Warehouse 17: Objective #5",1,1,99,"(51.58, 1.21, -50.97)"
Warehouse 17,"Warehouse 17: Objective #6",1,1,99,"(51.10, 4.47, -45.91)"
Warehouse 17,"Warehouse 17: Objective #7",1,1,99,"(40.05, 4.49, -52.11)"
Warehouse 17,"Warehouse 17: Objective #8",1,1,99,"(34.58, 4.50, -54.76)"
Warehouse 17,"Warehouse 17: Objective #9",1,1,99,"(42.95, 4.47, -60.56)"
Warehouse 17,"Warehouse 17: Objective #10",1,1,99,"(47.93, 4.52, -58.87)"
Warehouse 17,"Warehouse 17: Objective #11",1,1,99,"(24.97, 4.47, -61.00)"
Warehouse 17,"Warehouse 17: Objective #12",1,1,99,"(26.94, 4.47, -54.64)"
Warehouse 17,"Warehouse 17: Objective #13",1,1,99,"(66.06, 7.78, -67.51)"
Warehouse 17,"Warehouse 17: Objective #14",2,1,99,"(66.49, 9.03, -58.17)"
Boiler Building,"Boiler Building: Objective #1",1,1,99,"(91.95, 1.37, -44.22)"
Boiler Building,"Boiler Building: Objective #2",2,1,99,"(91.74, 1.38, -60.01)"
Boiler Building,"Boiler Building: Objective #3",1,1,99,"(93.50, 1.45, -67.89)"
Boiler Building,"Boiler Building: Objective #4",1,1,99,"(113.35, 1.33, -58.82)"
Boiler Building,"Boiler Building: Objective #5",1,1,99,"(106.72, 1.32, -48.54)"
Boiler Building,"Boiler Building: Objective #6",1,1,99,"(101.07, 1.36, -42.60)"
Boiler Building,"Boiler Building: Objective #7",1,1,99,"(113.95, 1.34, -39.50)"
Boiler Building,"Boiler Building: Objective #8",1,1,99,"(130.84, 1.37, -65.63)"
Boiler Building,"Boiler Building: Objective #9",1,1,99,"(101.35, 4.87, -47.88)"
Boiler Building,"Boiler Building: Objective #10",1,1,99,"(122.40, 7.17, -46.73)"
Boiler Building,"Boiler Building: Objective #11",1,1,99,"(117.92, 7.17, -37.69)"
Boiler Building,"Boiler Building: Objective #12",1,1,99,"(94.94, 7.17, -45.45)"
Boiler Building Office,"Boiler Building Office: Objective #1",4,1,99,"(94.05, 7.20, -58.28)"
Industrial Plant Silos,"Industrial Plant Silos: Objective #1",1,1,99,"(257.72, -0.78, -11.09)"
Industrial Plant Silos,"Industrial Plant Silos: Objective #2",1,1,99,"(260.07, 5.21, -24.08)"
Industrial Plant Silos,"Industrial Plant Silos: Objective #3",1,1,99,"(249.19, 5.22, -35.18)"
Industrial Plant Silos,"Industrial Plant Silos: Objective #4",1,1,99,"(256.42, 8.47, -36.74)"
Industrial Plant Silos,"Industrial Plant Silos: Objective #5",1,1,99,"(252.98, 11.72, -18.39)"
Industrial Plant Silos,"Industrial Plant Silos: Objective #6",1,1,99,"(251.28, 11.72, -36.49)"
Industrial Plant,"Industrial Plant: Objective #1",1,1,99,"(275.00, 1.52, -76.45)"
Industrial Plant,"Industrial Plant: Objective #2",1,1,99,"(268.15, 1.52, -75.57)"
Industrial Plant,"Industrial Plant: Objective #3",1,1,99,"(270.51, 1.52, -66.60)"
Industrial Plant,"Industrial Plant: Objective #4",1,1,99,"(257.45, 1.52, -61.19)"
Industrial Plant,"Industrial Plant: Objective #5",1,1,99,"(267.51, 5.97, -74.61)"
Industrial Plant,"Industrial Plant: Objective #6",1,1,99,"(274.08, 6.46, -34.32)"
Industrial Plant,"Industrial Plant: Objective #7",1,1,99,"(275.37, 8.97, -19.21)"
Industrial Plant,"Industrial Plant: Objective #8",1,1,99,"(280.94, 9.20, -15.81)"
Industrial Plant,"Industrial Plant: Objective #9",1,1,99,"(271.37, 8.12, -7.93)"
Industrial Plant,"Industrial Plant: Objective #10",1,1,99,"(268.93, 8.77, -55.93)"
Industrial Plant,"Industrial Plant: Objective #11",1,1,99,"(257.77, 5.85, -65.74)"
Industrial Plant,"Industrial Plant: Objective #12",1,1,99,"(268.40, 12.67, -58.14)"
Industrial Plant,"Industrial Plant: Objective #13",1,1,99,"(270.50, 12.67, -62.43)"
Industrial Plant,"Industrial Plant: Objective #14",2,1,99,"(269.65, 12.77, -72.61)"
Industrial Plant Sniping Top Floor,"Industrial Plant Sniping Top Floor: Objective #1",2,0,99,"(253.86, 12.73, -73.41)"
Industrial Plant Sniping Top Floor,"Industrial Plant Sniping Top Floor: Objective #2",2,0,99,"(255.22, 12.72, -69.83)"
Industrial Plant Sniping Top Floor,"Industrial Plant Sniping Top Floor: Objective #3",2,0,99,"(256.61, 12.72, -61.95)"
Industrial Plant Sniping Top Floor,"Industrial Plant Sniping Top Floor: Objective #4",2,0,99,"(258.37, 12.79, -54.27)"
Industrial Plant Sniping Middle Floor,"Industrial Plant Sniping Middle Floor: Objective #1",2,0,99,"(280.55, 9.22, -15.73)"
Industrial Plant Interior Camping,"Industrial Plant Interior Camping: Objective #1",2,0,99,"(269.95, 8.77, -55.06)"
Industrial Plant Exterior Camping,"Industrial Plant Exterior Camping: Objective #1",2,0,99,"(269.72, 1.15, 6.24)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #1",2,0,99,"(252.31, 11.72, -37.14)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #2",2,0,99,"(250.09, 11.72, -29.91)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #3",2,0,99,"(253.23, 11.72, -14.18)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #4",2,0,99,"(254.59, 11.72, -8.91)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #5",2,0,99,"(263.28, 11.72, -5.43)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #6",2,0,99,"(263.85, 8.42, -5.96)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #7",2,0,99,"(253.96, 8.50, -12.92)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #8",2,0,99,"(253.24, 8.50, -16.81)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #9",2,0,99,"(249.10, 8.47, -32.61)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #10",2,0,99,"(252.64, 8.47, -37.30)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #11",2,0,99,"(254.98, 5.17, -7.11)"
Industrial Plant Silos Sniping,"Industrial Plant Silos Sniping: Objective #12",2,0,99,"(250.91, 5.23, -36.31)"
Boiler Building Upstairs Sniping,"Boiler Building Upstairs Sniping: Objective #1",2,0,99,"(121.84, 7.17, -44.82)"
Boiler Building Upstairs Sniping,"Boiler Building Upstairs Sniping: Objective #2",2,0,99,"(117.20, 7.17, -37.65)"
Boiler Building Upstairs Sniping,"Boiler Building Upstairs Sniping: Objective #3",2,0,99,"(112.00, 7.18, -38.86)"
Boiler Building Upstairs Sniping,"Boiler Building Upstairs Sniping: Objective #4",2,0,99,"(101.96, 7.17, -41.31)"
Boiler Building Upstairs Sniping,"Boiler Building Upstairs Sniping: Objective #5",2,0,99,"(93.39, 7.17, -42.78)"
Boiler Building Downstairs Sniping,"Boiler Building Downstairs Sniping: Objective #1",2,0,99,"(95.10, 1.39, -75.57)"
Warehouse 17 Sniping,"Warehouse 17 Sniping: Objective #1",2,0,99,"(33.17, 4.47, -53.53)"
Warehouse 17 Sniping,"Warehouse 17 Sniping: Objective #2",2,0,99,"(26.31, 4.47, -55.06)"
Warehouse 17 Sniping,"Warehouse 17 Sniping: Objective #3",2,0,99,"(24.73, 4.51, -56.91)"
Industrial Plant Silos Counter-Sniping,"Industrial Plant Silos Counter-Sniping: Objective #1",2,0,99,"(228.59, 7.37, -12.87)"
Skeleton Bush Camping,"Skeleton Bush Camping: Objective #1",2,0,99,"(237.11, 1.33, 6.80)"
